"time","x1","x2","min_growth_rate","max_growth_rate","expect_avg_growth_rate","tau","x3","model"
226.88,0.717431978588159,0.278962330858952,-0.593479059568332,0.0635870589152823,0.0315587639716128,0.3,1.05639835879632,"hastings_powell_3sp_forced_cycle"
228.635,0.739929235573811,0.266141237611366,-0.609280249517911,0.0666413253289234,0.0343193440303115,0.3,1.04501335040894,"hastings_powell_3sp_forced_cycle"
230.395,0.757657811682772,0.254875505588836,-0.618932297091863,0.0696454082715274,0.0371283425647115,0.3,1.02987105827256,"hastings_powell_3sp_forced_cycle"
232.155,0.771692976835986,0.245395915026868,-0.622630718246279,0.0726836084695251,0.0400434453179883,0.3,1.01159685208268,"hastings_powell_3sp_forced_cycle"
233.915,0.782632874789783,0.237939290131623,-0.620335964060834,0.0757366317522662,0.0430341147440002,0.3,0.990903840832352,"hastings_powell_3sp_forced_cycle"
235.675,0.790732981283647,0.232739551493476,-0.611821240649348,0.078687295900993,0.0459844649444313,0.3,0.968599030043154,"hastings_powell_3sp_forced_cycle"
237.43,0.796057263348275,0.230014765832115,-0.596787320266384,0.0813171725538788,0.0486893496320347,0.3,0.945614140041996,"hastings_powell_3sp_forced_cycle"
239.19,0.798617225860059,0.229943539925265,-0.574722476333291,0.0833330325993672,0.0508847358674623,0.3,0.922703252594616,"hastings_powell_3sp_forced_cycle"
240.95,0.798313708586001,0.232719819979292,-0.545224068770169,0.0843138435630615,0.0522011144744988,0.3,0.900806486260982,"hastings_powell_3sp_forced_cycle"
242.71,0.795010889151089,0.238520564208291,-0.50795786432408,0.083735028426207,0.0522049089595351,0.3,0.880762893516516,"hastings_powell_3sp_forced_cycle"
244.465,0.788535477138274,0.247485879986582,-0.463003882300733,0.0809695983940286,0.0504310124125756,0.3,0.863405165909259,"hastings_powell_3sp_forced_cycle"
246.225,0.778588596279261,0.259815618689666,-0.410545546127269,0.075257120066602,0.0464391031827176,0.3,0.84936113299635,"hastings_powell_3sp_forced_cycle"
247.985,0.764856219576261,0.275581389280226,-0.351837361917951,0.0657533448692834,0.0400088601293563,0.3,0.839348929077062,"hastings_powell_3sp_forced_cycle"
249.745,0.746959943629284,0.294754044365421,-0.288803930231059,0.0517058846649824,0.0314913240857338,0.3,0.833962706822595,"hastings_powell_3sp_forced_cycle"
251.5,0.724581348203377,0.317010561509797,-0.224814995468401,0.041953585876739,0.0227082942130822,0.3,0.833704816122134,"hastings_powell_3sp_forced_cycle"
253.26,0.697277611985356,0.341845315753053,-0.166545810960967,0.0445378090961755,0.017184021148258,0.3,0.838967876501072,"hastings_powell_3sp_forced_cycle"
255.02,0.665018349804005,0.367990573853792,-0.126118855208967,0.0471577396542372,0.0158631449021828,0.3,0.849987811921773,"hastings_powell_3sp_forced_cycle"
256.78,0.628211604230687,0.393457647282511,-0.107259683013661,0.0471383930100574,0.0145278953620824,0.3,0.866739852387512,"hastings_powell_3sp_forced_cycle"
258.535,0.588290405066997,0.415317168676862,-0.10466695348197,0.0433277615230895,0.0102104087603994,0.3,0.888756167868836,"hastings_powell_3sp_forced_cycle"
260.295,0.547787596169705,0.430147998511495,-0.11582635932027,0.0364025780033155,0.00301853706602488,0.3,0.915246309370881,"hastings_powell_3sp_forced_cycle"
262.055,0.511525334600493,0.434460909817201,-0.14520321975427,0.0281334712010985,-0.00501501002028697,0.3,0.944588692502341,"hastings_powell_3sp_forced_cycle"
263.815,0.486137117987222,0.426479015813611,-0.20653328506731,0.0209879880096792,-0.00923205420508479,0.3,0.974563100104701,"hastings_powell_3sp_forced_cycle"
265.57,0.478901055703899,0.407648269669644,-0.286891508099964,0.0180146104780298,-0.00551247014079068,0.3,1.00248768180509,"hastings_powell_3sp_forced_cycle"
267.33,0.494779695094785,0.382347400745791,-0.366405114343478,0.0269882752826229,0.00353195059120817,0.3,1.02611902175779,"hastings_powell_3sp_forced_cycle"
269.09,0.532759645804871,0.355933240627137,-0.437530824410389,0.0402860581963327,0.0127764810021035,0.3,1.04380490048154,"hastings_powell_3sp_forced_cycle"
270.85,0.584045034130316,0.331857039128,-0.497213602152287,0.0498870453124027,0.0199439626562836,0.3,1.05503910827711,"hastings_powell_3sp_forced_cycle"
272.605,0.636111213517966,0.311074964159198,-0.544461376380601,0.0562826781546037,0.0250182065643678,0.3,1.06004489157257,"hastings_powell_3sp_forced_cycle"
274.365,0.680585726107614,0.292954054533707,-0.580593441666912,0.0607716405911295,0.0287466107283812,0.3,1.05933079670782,"hastings_powell_3sp_forced_cycle"
276.125,0.715108452748064,0.276857215254747,-0.607360099556801,0.0642967132890168,0.0318046368680848,0.3,1.05334596013141,"hastings_powell_3sp_forced_cycle"
277.885,0.741334222518728,0.262419012061168,-0.626434058949873,0.0674611458491382,0.0346646991795946,0.3,1.04253543244789,"hastings_powell_3sp_forced_cycle"
279.64,0.761545088656605,0.249652537580592,-0.638818812105219,0.0705893108683271,0.0375867702337693,0.3,1.02744340175266,"hastings_powell_3sp_forced_cycle"
281.4,0.777509193519907,0.238662809060318,-0.645036591486128,0.0738481409417287,0.0407039124139969,0.3,1.00859374571802,"hastings_powell_3sp_forced_cycle"
283.16,0.79005271871218,0.229739246923375,-0.645103731266617,0.0772449434125904,0.044009273562268,0.3,0.986771015953974,"hastings_powell_3sp_forced_cycle"
284.92,0.799573993580298,0.223134252766274,-0.638828835043471,0.0806858470240661,0.0474065127458275,0.3,0.962840450797527,"hastings_powell_3sp_forced_cycle"
286.675,0.806202454375962,0.219083498848913,-0.625892803328703,0.0839659295135104,0.0506989939729883,0.3,0.937816476500283,"hastings_powell_3sp_forced_cycle"
288.435,0.809996483499173,0.217767169909804,-0.605728549539114,0.086805645362799,0.0536276620539002,0.3,0.912527049963008,"hastings_powell_3sp_forced_cycle"
290.195,0.810881284751369,0.219392093036666,-0.577791819526702,0.0887867845417025,0.0558115879518381,0.3,0.888004213201959,"hastings_powell_3sp_forced_cycle"
291.955,0.808742074169206,0.224151279765792,-0.541528718424943,0.0893810221712927,0.0567878521542098,0.3,0.865168912672985,"hastings_powell_3sp_forced_cycle"
293.71,0.803413715176643,0.232219058193712,-0.496716344099292,0.0879420816927672,0.0560263294607434,0.3,0.844936934578439,"hastings_powell_3sp_forced_cycle"
295.47,0.794599658841793,0.243847789962113,-0.443201771268811,0.0836976376505082,0.052984277504104,0.3,0.827988607509045,"hastings_powell_3sp_forced_cycle"
297.23,0.781953573478369,0.259206513065029,-0.382002882476183,0.0758064599360497,0.0472753096098544,0.3,0.815117744109144,"hastings_powell_3sp_forced_cycle"
298.99,0.76502975114372,0.278408783259801,-0.315057549544759,0.063368104437579,0.0389678574430386,0.3,0.80699157619531,"hastings_powell_3sp_forced_cycle"
300.745,0.743383117767299,0.301327344966662,-0.245883789556487,0.0465175803609673,0.0294068358013712,0.3,0.804206842519621,"hastings_powell_3sp_forced_cycle"
302.505,0.71636572329036,0.327711770908585,-0.181458873212853,0.0458236945392632,0.0227163154990361,0.3,0.807253825062983,"hastings_powell_3sp_forced_cycle"
